temperature_keV,density_requested_g_cm3,density_used_g_cm3,density_was_clipped,photon_energy_keV,rosseland_multigroup_cm2_g,planck_multigroup_cm2_g
0.007,0.00097701,0.00097701,false,8.6433,0.15213,0.000041997
0.007,0.00097701,0.00097701,false,12.819,0.14844,0.00001094
0.007,0.00097701,0.00097701,false,19.011,0.14333,0.0000028528
0.007,0.00097701,0.00097701,false,28.194,0.1364,7.4568e-7
0.007,0.00097701,0.00097701,false,41.814,0.12737,1.9595e-7
0.007,0.00097701,0.00097701,false,62.013,0.11614,5.1805e-8
0.007,0.00097701,0.00097701,false,91.969,0.10308,1.3866e-8
0.007,0.00097701,0.00097701,false,136.4,0.088969,3.7816e-9
0.007,0.00097701,0.00097701,false,202.28,0.074951,1.0626e-9
0.007,0.0011498,0.0011498,false,0.001,619130,642120
0.007,0.0011498,0.0011498,false,0.0014831,310180,320250
0.007,0.0011498,0.0011498,false,0.0021995,138760,148100
0.007,0.0011498,0.0011498,false,0.003262,56410,60592
0.007,0.0011498,0.0011498,false,0.0048377,22188,24069
0.007,0.0011498,0.0011498,false,0.0071746,16489,44502
0.007,0.0011498,0.0011498,false,0.01064,36692,39948
0.007,0.0011498,0.0011498,false,0.01578,14278,15948
0.007,0.0011498,0.0011498,false,0.023403,5077.5,5784
0.007,0.0011498,0.0011498,false,0.034709,1740,1996.5
0.007,0.0011498,0.0011498,false,0.051475,597.8,680.6
0.007,0.0011498,0.0011498,false,0.076341,207.18,228.32
0.007,0.0011498,0.0011498,false,0.11322,69.636,73.265
0.007,0.0011498,0.0011498,false,0.16791,22.175,22.625
0.007,0.0011498,0.0011498,false,0.24902,6.8667,6.8094
0.007,0.0011498,0.0011498,false,0.36932,2.0752,1.9349
0.007,0.0011498,0.0011498,false,0.54772,0.69018,0.53733
0.007,0.0011498,0.0011498,false,0.81231,0.30905,0.15256
0.007,0.0011498,0.0011498,false,1.2047,0.19489,0.037155
0.007,0.0011498,0.0011498,false,1.7867,0.16844,0.010542
0.007,0.0011498,0.0011498,false,2.6497,0.16016,0.0027509
0.007,0.0011498,0.0011498,false,3.9297,0.15705,0.00071683
0.007,0.0011498,0.0011498,false,5.828,0.1548,0.00018667
0.007,0.0011498,0.0011498,false,8.6433,0.15213,0.000048707
0.007,0.0011498,0.0011498,false,12.819,0.14844,0.000012672
0.007,0.0011498,0.0011498,false,19.011,0.14333,0.0000032976
0.007,0.0011498,0.0011498,false,28.194,0.1364,8.5895e-7
0.007,0.0011498,0.0011498,false,41.814,0.12737,2.2439e-7
0.007,0.0011498,0.0011498,false,62.013,0.11614,5.8734e-8
0.007,0.0011498,0.0011498,false,91.969,0.10308,1.546e-8
0.007,0.0011498,0.0011498,false,136.4,0.088969,4.1016e-9
0.007,0.0011498,0.0011498,false,202.28,0.074951,1.1029e-9
0.007,0.001353,0.001353,false,0.001,670510,691390
0.007,0.001353,0.001353,false,0.0014831,347120,358050
0.007,0.001353,0.001353,false,0.0021995,156530,166910
0.007,0.001353,0.001353,false,0.003262,63855,68575
0.007,0.001353,0.001353,false,0.0048377,25139,27266
0.007,0.001353,0.001353,false,0.0071746,18476,47159
0.007,0.001353,0.001353,false,0.01064,41862,45668
0.007,0.001353,0.001353,false,0.01578,16276,18178
0.007,0.001353,0.001353,false,0.023403,5789.5,6595.3
0.007,0.001353,0.001353,false,0.034709,1983.8,2276.2
0.007,0.001353,0.001353,false,0.051475,681.67,776.09
0.007,0.001353,0.001353,false,0.076341,236.24,260.37
0.007,0.001353,0.001353,false,0.11322,79.393,83.552
0.007,0.001353,0.001353,false,0.16791,25.264,25.798
0.007,0.001353,0.001353,false,0.24902,7.8063,7.7627
0.007,0.001353,0.001353,false,0.36932,2.3431,2.2053
0.007,0.001353,0.001353,false,0.54772,0.76401,0.61213
0.007,0.001353,0.001353,false,0.81231,0.32982,0.17377
0.007,0.001353,0.001353,false,1.2047,0.19983,0.042312
0.007,0.001353,0.001353,false,1.7867,0.1698,0.012004
0.007,0.001353,0.001353,false,2.6497,0.16049,0.0031319
0.007,0.001353,0.001353,false,3.9297,0.15713,0.00081592
0.007,0.001353,0.001353,false,5.828,0.15482,0.00021241
0.007,0.001353,0.001353,false,8.6433,0.15213,0.000055402
0.007,0.001353,0.001353,false,12.819,0.14844,0.000014406
0.007,0.001353,0.001353,false,19.011,0.14333,0.0000037458
0.007,0.001353,0.001353,false,28.194,0.1364,9.7447e-7
0.007,0.001353,0.001353,false,41.814,0.12737,2.5407e-7
0.007,0.001353,0.001353,false,62.013,0.11614,6.629e-8
0.007,0.001353,0.001353,false,91.969,0.10308,1.7356e-8
0.007,0.001353,0.001353,false,136.4,0.088969,4.5644e-9
0.007,0.001353,0.001353,false,202.28,0.074951,1.2096e-9
0.007,0.0015923,0.0015923,false,0.001,714870,732250
0.007,0.0015923,0.0015923,false,0.0014831,386230,397850
0.007,0.0015923,0.0015923,false,0.0021995,176060,187500
0.007,0.0015923,0.0015923,false,0.003262,72119,77430
0.007,0.0015923,0.0015923,false,0.0048377,28427,30826
0.007,0.0015923,0.0015923,false,0.0071746,20568,49471
0.007,0.0015923,0.0015923,false,0.01064,47616,52034
0.007,0.0015923,0.0015923,false,0.01578,18504,20663
0.007,0.0015923,0.0015923,false,0.023403,6583.8,7500.4
0.007,0.0015923,0.0015923,false,0.034709,2255.8,2588.2
0.007,0.0015923,0.0015923,false,0.051475,775.23,882.62
0.007,0.0015923,0.0015923,false,0.076341,268.67,296.13
0.007,0.0015923,0.0015923,false,0.11322,90.281,95.031
0.007,0.0015923,0.0015923,false,0.16791,28.71,29.337
0.007,0.0015923,0.0015923,false,0.24902,8.8542,8.8257
0.007,0.0015923,0.0015923,false,0.36932,2.6416,2.5067
0.007,0.0015923,0.0015923,false,0.54772,0.84622,0.6954
0.007,0.0015923,0.0015923,false,0.81231,0.35292,0.19737
0.007,0.0015923,0.0015923,false,1.2047,0.20532,0.04805
0.007,0.0015923,0.0015923,false,1.7867,0.17131,0.013631
0.007,0.0015923,0.0015923,false,2.6497,0.16086,0.0035558
0.007,0.0015923,0.0015923,false,3.9297,0.15721,0.00092618
0.007,0.0015923,0.0015923,false,5.828,0.15484,0.00024106
0.007,0.0015923,0.0015923,false,8.6433,0.15213,0.000062857
0.007,0.0015923,0.0015923,false,12.819,0.14844,0.000016339
0.007,0.0015923,0.0015923,false,19.011,0.14333,0.0000042466
0.007,0.0015923,0.0015923,false,28.194,0.1364,0.0000011042
0.007,0.0015923,0.0015923,false,41.814,0.12737,2.8766e-7
0.007,0.0015923,0.0015923,false,62.013,0.11614,7.4971e-8
0.007,0.0015923,0.0015923,false,91.969,0.10308,1.9596e-8
0.007,0.0015923,0.0015923,false,136.4,0.088969,5.1394e-9
0.007,0.0015923,0.0015923,false,202.28,0.074951,1.3562e-9
0.007,0.0018738,0.0018738,false,0.001,766440,780340
0.007,0.0018738,0.0018738,false,0.0014831,432240,444680
0.007,0.0018738,0.0018738,false,0.0021995,199030,211730
0.007,0.0018738,0.0018738,false,0.003262,81844,87851
0.007,0.0018738,0.0018738,false,0.0048377,32296,35015
0.007,0.0018738,0.0018738,false,0.0071746,22997,52191
0.007,0.0018738,0.0018738,false,0.01064,54386,59525
0.007,0.0018738,0.0018738,false,0.01578,21125,23588
0.007,0.0018738,0.0018738,false,0.023403,7518.5,8565.6
0.007,0.0018738,0.0018738,false,0.034709,2575.8,2955.3
0.007,0.0018738,0.0018738,false,0.051475,885.34,1008
0.007,0.0018738,0.0018738,false,0.076341,306.84,338.21
0.007,0.0018738,0.0018738,false,0.11322,103.09,108.54
0.007,0.0018738,0.0018738,false,0.16791,32.765,33.503
0.007,0.0018738,0.0018738,false,0.24902,10.087,10.077
0.007,0.0018738,0.0018738,false,0.36932,2.9929,2.8613
0.007,0.0018738,0.0018738,false,0.54772,0.94296,0.79339
0.007,0.0018738,0.0018738,false,0.81231,0.38011,0.22515
0.007,0.0018738,0.0018738,false,1.2047,0.21178,0.054802
0.007,0.0018738,0.0018738,false,1.7867,0.17309,0.015546
0.007,0.0018738,0.0018738,false,2.6497,0.16129,0.0040547
0.007,0.0018738,0.0018738,false,3.9297,0.15731,0.0010559
0.007,0.0018738,0.0018738,false,5.828,0.15486,0.00027478
0.007,0.0018738,0.0018738,false,8.6433,0.15214,0.00007163
0.007,0.0018738,0.0018738,false,12.819,0.14844,0.000018614
0.007,0.0018738,0.0018738,false,19.011,0.14333,0.000004836
0.007,0.0018738,0.0018738,false,28.194,0.1364,0.0000012568
0.007,0.0018738,0.0018738,false,41.814,0.12737,3.2719e-7
0.007,0.0018738,0.0018738,false,62.013,0.11614,8.5187e-8
0.007,0.0018738,0.0018738,false,91.969,0.10308,2.2231e-8
0.007,0.0018738,0.0018738,false,136.4,0.088969,5.8162e-9
0.007,0.0018738,0.0018738,false,202.28,0.074951,1.5286e-9
0.007,0.0022051,0.0022051,false,0.001,826410,836930
0.007,0.0022051,0.0022051,false,0.0014831,486370,499790
0.007,0.0022051,0.0022051,false,0.0021995,226070,240250
0.007,0.0022051,0.0022051,false,0.003262,93288,100110
0.007,0.0022051,0.0022051,false,0.0048377,36848,39945
0.007,0.0022051,0.0022051,false,0.0071746,25816,55392
0.007,0.0022051,0.0022051,false,0.01064,62351,68342
0.007,0.0022051,0.0022051,false,0.01578,24211,27030
0.007,0.0022051,0.0022051,false,0.023403,8618.6,9819.1
0.007,0.0022051,0.0022051,false,0.034709,2952.5,3387.3
0.007,0.0022051,0.0022051,false,0.051475,1014.9,1155.5
0.007,0.0022051,0.0022051,false,0.076341,351.75,387.72
0.007,0.0022051,0.0022051,false,0.11322,118.17,124.44
0.007,0.0022051,0.0022051,false,0.16791,37.537,38.404
0.007,0.0022051,0.0022051,false,0.24902,11.538,11.549
0.007,0.0022051,0.0022051,false,0.36932,3.4064,3.2786
0.007,0.0022051,0.0022051,false,0.54772,1.0568,0.90871
0.007,0.0022051,0.0022051,false,0.81231,0.4121,0.25784
0.007,0.0022051,0.0022051,false,1.2047,0.21939,0.062749
0.007,0.0022051,0.0022051,false,1.7867,0.17517,0.0178
0.007,0.0022051,0.0022051,false,2.6497,0.1618,0.0046418
0.007,0.0022051,0.0022051,false,3.9297,0.15743,0.0012086
0.007,0.0022051,0.0022051,false,5.828,0.15488,0.00031445
0.007,0.0022051,0.0022051,false,8.6433,0.15214,0.000081954
0.007,0.0022051,0.0022051,false,12.819,0.14844,0.000021291
0.007,0.0022051,0.0022051,false,19.011,0.14333,0.0000055296
0.007,0.0022051,0.0022051,false,28.194,0.1364,0.0000014364
0.007,0.0022051,0.0022051,false,41.814,0.12737,3.7371e-7
0.007,0.0022051,0.0022051,false,62.013,0.11614,9.7209e-8
0.007,0.0022051,0.0022051,false,91.969,0.10308,2.5332e-8
0.007,0.0022051,0.0022051,false,136.4,0.088969,6.6126e-9
0.007,0.0022051,0.0022051,false,202.28,0.074951,1.7316e-9
0.007,0.002595,0.002595,false,0.001,896140,903530
0.007,0.002595,0.002595,false,0.0014831,550040,564640
0.007,0.002595,0.002595,false,0.0021995,257890,273800
0.007,0.002595,0.002595,false,0.003262,106760,114550
0.007,0.002595,0.002595,false,0.0048377,42206,45746
0.007,0.002595,0.002595,false,0.0071746,29087,59159
0.007,0.002595,0.002595,false,0.01064,71724,78716
0.007,0.002595,0.002595,false,0.01578,27842,31080
0.007,0.002595,0.002595,false,0.023403,9913.1,11294
0.007,0.002595,0.002595,false,0.034709,3395.7,3895.7
0.007,0.002595,0.002595,false,0.051475,1167.4,1329.1
0.007,0.002595,0.002595,false,0.076341,404.6,446
0.007,0.002595,0.002595,false,0.11322,135.92,143.14
0.007,0.002595,0.002595,false,0.16791,43.154,44.173
0.007,0.002595,0.002595,false,0.24902,13.246,13.281
0.007,0.002595,0.002595,false,0.36932,3.893,3.7697
0.007,0.002595,0.002595,false,0.54772,1.1908,1.0444
0.007,0.002595,0.002595,false,0.81231,0.44975,0.29632
0.007,0.002595,0.002595,false,1.2047,0.22834,0.072101
0.007,0.002595,0.002595,false,1.7867,0.17763,0.020451
0.007,0.002595,0.002595,false,2.6497,0.1624,0.0053327
0.007,0.002595,0.002595,false,3.9297,0.15757,0.0013883
0.007,0.002595,0.002595,false,5.828,0.15491,0.00036114
0.007,0.002595,0.002595,false,8.6433,0.15214,0.000094104
0.007,0.002595,0.002595,false,12.819,0.14844,0.000024441
0.007,0.002595,0.002595,false,19.011,0.14333,0.0000063459
0.007,0.002595,0.002595,false,28.194,0.1364,0.0000016477
0.007,0.002595,0.002595,false,41.814,0.12737,4.2846e-7
0.007,0.002595,0.002595,false,62.013,0.11614,1.1136e-7
0.007,0.002595,0.002595,false,91.969,0.10308,2.8982e-8
0.007,0.002595,0.002595,false,136.4,0.088969,7.5498e-9
0.007,0.002595,0.002595,false,202.28,0.074951,1.9704e-9
0.007,0.0030539,0.0030539,false,0.001,977240,981910
0.007,0.0030539,0.0030539,false,0.0014831,624950,640960
0.007,0.0030539,0.0030539,false,0.0021995,295330,313300
0.007,0.0030539,0.0030539,false,0.003262,122610,131530
0.007,0.0030539,0.0030539,false,0.0048377,48511,52574
0.007,0.0030539,0.0030539,false,0.0071746,32879,63593
0.007,0.0030539,0.0030539,false,0.01064,82753,90926
0.007,0.0030539,0.0030539,false,0.01578,32114,35847
0.007,0.0030539,0.0030539,false,0.023403,11436,13030
0.007,0.0030539,0.0030539,false,0.034709,3917.3,4494
0.007,0.0030539,0.0030539,false,0.051475,1346.9,1533.5
0.007,0.0030539,0.0030539,false,0.076341,466.8,514.58
0.007,0.0030539,0.0030539,false,0.11322,156.8,165.16
0.007,0.0030539,0.0030539,false,0.16791,49.763,50.961
0.007,0.0030539,0.0030539,false,0.24902,15.256,15.32
0.007,0.0030539,0.0030539,false,0.36932,4.4655,4.3476
0.007,0.0030539,0.0030539,false,0.54772,1.3484,1.2041
0.007,0.0030539,0.0030539,false,0.81231,0.49405,0.34159
0.007,0.0030539,0.0030539,false,1.2047,0.23887,0.083106
0.007,0.0030539,0.0030539,false,1.7867,0.18052,0.023572
0.007,0.0030539,0.0030539,false,2.6497,0.16311,0.0061457
0.007,0.0030539,0.0030539,false,3.9297,0.15773,0.0015998
0.007,0.0030539,0.0030539,false,5.828,0.15494,0.00041609
0.007,0.0030539,0.0030539,false,8.6433,0.15215,0.0001084
0.007,0.0030539,0.0030539,false,12.819,0.14844,0.000028148
0.007,0.0030539,0.0030539,false,19.011,0.14332,0.0000073064
0.007,0.0030539,0.0030539,false,28.194,0.1364,0.0000018965
0.007,0.0030539,0.0030539,false,41.814,0.12737,4.9288e-7
0.007,0.0030539,0.0030539,false,62.013,0.11614,1.2801e-7
0.007,0.0030539,0.0030539,false,91.969,0.10308,3.3277e-8
0.007,0.0030539,0.0030539,false,136.4,0.088969,8.6527e-9
0.007,0.0030539,0.0030539,false,202.28,0.074951,2.2514e-9
0.007,0.0035938,0.0035938,false,0.001,10000000000,10000000000
0.007,0.0035938,0.0035938,false,0.0014831,689810,706060
0.007,0.0035938,0.0035938,false,0.0021995,332850,352320
0.007,0.0035938,0.0035938,false,0.003262,139470,149500
0.007,0.0035938,0.0035938,false,0.0048377,55381,59992
0.007,0.0035938,0.0035938,false,0.0071746,36855,68262
0.007,0.0035938,0.0035938,false,0.01064,94033,103380
0.007,0.0035938,0.0035938,false,0.01578,36510,40747
0.007,0.0035938,0.0035938,false,0.023403,13005,14819
0.007,0.0035938,0.0035938,false,0.034709,4454,5109.4
0.007,0.0035938,0.0035938,false,0.051475,1531.7,1743.9
0.007,0.0035938,0.0035938,false,0.076341,530.88,585.22
0.007,0.0035938,0.0035938,false,0.11322,178.31,187.84
0.007,0.0035938,0.0035938,false,0.16791,56.564,57.946
0.007,0.0035938,0.0035938,false,0.24902,17.322,17.414
0.007,0.0035938,0.0035938,false,0.36932,5.0531,4.9404
0.007,0.0035938,0.0035938,false,0.54772,1.5097,1.3674
0.007,0.0035938,0.0035938,false,0.81231,0.5393,0.38784
0.007,0.0035938,0.0035938,false,1.2047,0.24961,0.094349
0.007,0.0035938,0.0035938,false,1.7867,0.18346,0.02676
0.007,0.0035938,0.0035938,false,2.6497,0.16382,0.0069762
0.007,0.0035938,0.0035938,false,3.9297,0.15789,0.0018158
0.007,0.0035938,0.0035938,false,5.828,0.15497,0.00047221
0.007,0.0035938,0.0035938,false,8.6433,0.15215,0.00012301
0.007,0.0035938,0.0035938,false,12.819,0.14844,0.000031935
0.007,0.0035938,0.0035938,false,19.011,0.14332,0.0000082876
0.007,0.0035938,0.0035938,false,28.194,0.1364,0.0000021506
0.007,0.0035938,0.0035938,false,41.814,0.12737,5.5873e-7
0.007,0.0035938,0.0035938,false,62.013,0.11614,1.4504e-7
0.007,0.0035938,0.0035938,false,91.969,0.10308,3.7677e-8
0.007,0.0035938,0.0035938,false,136.4,0.088969,9.786e-9
0.007,0.0035938,0.0035938,false,202.28,0.074951,2.5417e-9
0.007,0.0042292,0.0042292,false,0.001,10000000000,10000000000
0.007,0.0042292,0.0042292,false,0.0014831,725560,739720
0.007,0.0042292,0.0042292,false,0.0021995,365600,385290
0.007,0.0042292,0.0042292,false,0.003262,156210,167150
0.007,0.0042292,0.0042292,false,0.0048377,62511,67652
0.007,0.0042292,0.0042292,false,0.0071746,40735,72807
0.007,0.0042292,0.0042292,false,0.01064,104360,114710
0.007,0.0042292,0.0042292,false,0.01578,40585,45280
0.007,0.0042292,0.0042292,false,0.023403,14462,16481
0.007,0.0042292,0.0042292,false,0.034709,4951.7,5679.9
0.007,0.0042292,0.0042292,false,0.051475,1703.4,1939.4
0.007,0.0042292,0.0042292,false,0.076341,590.44,650.87
0.007,0.0042292,0.0042292,false,0.11322,198.3,208.92
0.007,0.0042292,0.0042292,false,0.16791,62.872,64.423
0.007,0.0042292,0.0042292,false,0.24902,19.232,19.351
0.007,0.0042292,0.0042292,false,0.36932,5.5949,5.4865
0.007,0.0042292,0.0042292,false,0.54772,1.6573,1.5167
0.007,0.0042292,0.0042292,false,0.81231,0.58058,0.43005
0.007,0.0042292,0.0042292,false,1.2047,0.25937,0.10462
0.007,0.0042292,0.0042292,false,1.7867,0.18611,0.029669
0.007,0.0042292,0.0042292,false,2.6497,0.16445,0.0077342
0.007,0.0042292,0.0042292,false,3.9297,0.15803,0.0020129
0.007,0.0042292,0.0042292,false,5.828,0.15499,0.00052342
0.007,0.0042292,0.0042292,false,8.6433,0.15215,0.00013633
0.007,0.0042292,0.0042292,false,12.819,0.14843,0.00003539
0.007,0.0042292,0.0042292,false,19.011,0.14332,0.000009183
0.007,0.0042292,0.0042292,false,28.194,0.1364,0.0000023826
0.007,0.0042292,0.0042292,false,41.814,0.12737,6.1891e-7
0.007,0.0042292,0.0042292,false,62.013,0.11614,1.6063e-7
0.007,0.0042292,0.0042292,false,91.969,0.10308,4.172e-8
0.007,0.0042292,0.0042292,false,136.4,0.088969,1.0834e-8
0.007,0.0042292,0.0042292,false,202.28,0.074951,2.8131e-9
0.007,0.004977,0.004977,false,0.001,10000000000,10000000000
0.007,0.004977,0.004977,false,0.0014831,767330,779340
0.007,0.004977,0.004977,false,0.0021995,404080,424090
0.007,0.004977,0.004977,false,0.003262,175920,187920
0.007,0.004977,0.004977,false,0.0048377,70900,76667
0.007,0.004977,0.004977,false,0.0071746,45207,78154
0.007,0.004977,0.004977,false,0.01064,116500,128050
0.007,0.004977,0.004977,false,0.01578,45380,50615
0.007,0.004977,0.004977,false,0.023403,16177,18437
0.007,0.004977,0.004977,false,0.034709,5537.4,6351.2
0.007,0.004977,0.004977,false,0.051475,1905.5,2169.4
0.007,0.004977,0.004977,false,0.076341,660.53,728.13
0.007,0.004977,0.004977,false,0.11322,221.83,233.73
0.007,0.004977,0.004977,false,0.16791,70.295,72.046
0.007,0.004977,0.004977,false,0.24902,21.48,21.63
0.007,0.004977,0.004977,false,0.36932,6.2325,6.1291
0.007,0.004977,0.004977,false,0.54772,1.831,1.6925
0.007,0.004977,0.004977,false,0.81231,0.62915,0.47973
0.007,0.004977,0.004977,false,1.2047,0.27085,0.1167
0.007,0.004977,0.004977,false,1.7867,0.18923,0.033093
0.007,0.004977,0.004977,false,2.6497,0.16519,0.0086262
0.007,0.004977,0.004977,false,3.9297,0.15819,0.0022449
0.007,0.004977,0.004977,false,5.828,0.15502,0.00058369
0.007,0.004977,0.004977,false,8.6433,0.15215,0.00015201
0.007,0.004977,0.004977,false,12.819,0.14843,0.000039456
0.007,0.004977,0.004977,false,19.011,0.14332,0.000010237
0.007,0.004977,0.004977,false,28.194,0.1364,0.0000026556
0.007,0.004977,0.004977,false,41.814,0.12737,6.8974e-7
0.007,0.004977,0.004977,false,62.013,0.11614,1.7898e-7
0.007,0.004977,0.004977,false,91.969,0.10308,4.6477e-8
0.007,0.004977,0.004977,false,136.4,0.088969,1.2067e-8
0.007,0.004977,0.004977,false,202.28,0.074951,3.1325e-9
0.007,0.005857,0.005857,false,0.001,10000000000,10000000000
0.007,0.005857,0.005857,false,0.0014831,816140,825960
0.007,0.005857,0.005857,false,0.0021995,449310,469760
0.007,0.005857,0.005857,false,0.003262,199100,212360
0.007,0.005857,0.005857,false,0.0048377,80773,87275
0.007,0.005857,0.005857,false,0.0071746,50351,84448
0.007,0.005857,0.005857,false,0.01064,130800,143750
0.007,0.005857,0.005857,false,0.01578,51023,56893
0.007,0.005857,0.005857,false,0.023403,18195,20739
0.007,0.005857,0.005857,false,0.034709,6226.7,7141.2
0.007,0.005857,0.005857,false,0.051475,2143.3,2440.1
0.007,0.005857,0.005857,false,0.076341,743.02,819.05
0.007,0.005857,0.005857,false,0.11322,249.51,262.93
0.007,0.005857,0.005857,false,0.16791,79.031,81.016
0.007,0.005857,0.005857,false,0.24902,24.126,24.311
0.007,0.005857,0.005857,false,0.36932,6.9827,6.8854
0.007,0.005857,0.005857,false,0.54772,2.0354,1.8993
0.007,0.005857,0.005857,false,0.81231,0.68632,0.53819
0.007,0.005857,0.005857,false,1.2047,0.28437,0.13091
0.007,0.005857,0.005857,false,1.7867,0.1929,0.037123
0.007,0.005857,0.005857,false,2.6497,0.16606,0.0096759
0.007,0.005857,0.005857,false,3.9297,0.15838,0.0025178
0.007,0.005857,0.005857,false,5.828,0.15505,0.00065462
0.007,0.005857,0.005857,false,8.6433,0.15215,0.00017047
0.007,0.005857,0.005857,false,12.819,0.14843,0.000044241
0.007,0.005857,0.005857,false,19.011,0.14332,0.000011477
0.007,0.005857,0.005857,false,28.194,0.1364,0.0000029769
0.007,0.005857,0.005857,false,41.814,0.12737,7.7308e-7
0.007,0.005857,0.005857,false,62.013,0.11614,2.0058e-7
0.007,0.005857,0.005857,false,91.969,0.10308,5.2076e-8
0.007,0.005857,0.005857,false,136.4,0.088969,1.3517e-8
0.007,0.005857,0.005857,false,202.28,0.074951,3.5084e-9
0.007,0.0068926,0.0068926,false,0.001,10000000000,10000000000
0.007,0.0068926,0.0068926,false,0.0014831,873160,880830
0.007,0.0068926,0.0068926,false,0.0021995,502460,523500
0.007,0.0068926,0.0068926,false,0.003262,226370,241130
0.007,0.0068926,0.0068926,false,0.0048377,92392,99760
0.007,0.0068926,0.0068926,false,0.0071746,56249,91854
0.007,0.0068926,0.0068926,false,0.01064,147620,162220
0.007,0.0068926,0.0068926,false,0.01578,57664,64281
0.007,0.0068926,0.0068926,false,0.023403,20570,23448
0.007,0.0068926,0.0068926,false,0.034709,7037.9,8070.9
0.007,0.0068926,0.0068926,false,0.051475,2423.2,2758.7
0.007,0.0068926,0.0068926,false,0.076341,840.09,926.04
