temperature_keV,density_requested_g_cm3,density_used_g_cm3,density_was_clipped,rosseland_cm2_g,planck_cm2_g,free_electrons,avg_sq_free_electrons
3.5,0.17886,0.17886,false,0.14626,0.00017801,1,1
3.5,0.21049,0.21049,false,0.14627,0.00020948,1,1
3.5,0.24771,0.24771,false,0.14627,0.00024556,1,1
3.5,0.29151,0.29151,false,0.14628,0.00028895,1,1
3.5,0.34305,0.34305,false,0.14629,0.00034001,1,1
3.5,0.4037,0.4037,false,0.1463,0.00040009,1,1
3.5,0.47508,0.47508,false,0.14632,0.0004708,1,1
3.5,0.55908,0.55908,false,0.14633,0.00055202,1,1
3.5,0.65793,0.65793,false,0.14635,0.00064957,1,1
3.5,0.77426,0.77426,false,0.14637,0.00076423,1,1
3.5,0.91116,0.91116,false,0.1464,0.00089916,1,1
3.5,1.0723,1.0723,false,0.14643,0.0010543,1,1
3.5,1.2619,1.2619,false,0.14646,0.0012406,1,1
3.5,1.485,1.485,false,0.1465,0.0014549,1,1
3.5,1.7475,1.7475,false,0.14654,0.001712,1,1
3.5,2.0565,2.0565,false,0.14659,0.0020136,1,1
3.5,2.4201,2.4201,false,0.14665,0.002361,1,1
3.5,2.848,2.848,false,0.14671,0.0027687,1,1
3.5,3.3516,3.3516,false,0.14679,0.0032573,1,1
3.5,3.9442,3.9442,false,0.14687,0.0038204,1,1
3.5,4.6416,4.6416,false,0.14697,0.004495,1,1
3.5,5.4623,5.4623,false,0.14708,0.0052682,1,1
3.5,6.4281,6.4281,false,0.14721,0.0061755,1,1
3.5,7.5646,7.5646,false,0.14736,0.0072406,1,1
3.5,8.9022,8.9022,false,0.14752,0.008491,1,1
3.5,10.476,10.476,false,0.14771,0.0099586,1,1
3.5,12.328,12.328,false,0.14792,0.011681,1,1
3.5,14.508,14.508,false,0.14816,0.013682,1,1
3.5,17.074,17.074,false,0.14843,0.015981,1,1
3.5,20.092,20.092,false,0.14873,0.018724,1,1
3.5,23.645,23.645,false,0.14907,0.021889,1,1
3.5,27.826,27.826,false,0.14946,0.025662,1,1
3.5,32.745,32.745,false,0.14989,0.030016,1,1
3.5,38.535,38.535,false,0.15038,0.035017,1,1
3.5,45.349,45.349,false,0.15093,0.040716,1,1
3.5,53.367,53.367,false,0.15154,0.047503,1,1
3.5,62.803,62.803,false,0.15222,0.055331,1,1
3.5,73.907,73.907,false,0.15298,0.064641,1,1
3.5,86.975,86.975,false,0.15383,0.075382,1,1
3.5,102.35,102.35,false,0.15467,0.087346,1,1
3.5,120.45,120.45,false,0.15549,0.10114,1,1
3.5,141.75,141.75,false,0.15638,0.11708,1,1
3.5,166.81,166.81,false,0.15734,0.13575,1,1
3.5,196.3,196.3,false,0.15837,0.15729,1,1
3.5,231.01,231.01,false,0.15947,0.18245,1,1
3.5,271.86,271.86,false,0.16077,0.21026,1,1
3.5,319.93,319.93,false,0.16236,0.24013,1,1
3.5,376.49,376.49,false,0.16408,0.27524,1,1
3.5,443.06,443.06,false,0.16593,0.31587,1,1
3.5,521.4,521.4,false,0.16791,0.3628,1,1
3.5,613.59,613.59,false,0.17001,0.41756,1,1
3.5,722.08,722.08,false,0.17238,0.47302,1,1
3.5,849.75,849.75,false,0.17509,0.52566,1,1
3.5,1000,1000,false,0.17797,0.58806,1,1
4,0.0001,0.0001,false,0.14482,6.2174e-8,1,1
4,0.00011768,0.00011768,false,0.14482,7.3167e-8,1,1
4,0.00013849,0.00013849,false,0.14482,8.6103e-8,1,1
4,0.00016298,0.00016298,false,0.14482,1.0133e-7,1,1
4,0.00019179,0.00019179,false,0.14482,1.1924e-7,1,1
4,0.0002257,0.0002257,false,0.14482,1.4033e-7,1,1
4,0.00026561,0.00026561,false,0.14482,1.6514e-7,1,1
4,0.00031257,0.00031257,false,0.14482,1.9434e-7,1,1
4,0.00036784,0.00036784,false,0.14482,2.287e-7,1,1
4,0.00043288,0.00043288,false,0.14482,2.6913e-7,1,1
4,0.00050941,0.00050941,false,0.14482,3.1672e-7,1,1
4,0.00059948,0.00059948,false,0.14482,3.7272e-7,1,1
4,0.00070548,0.00070548,false,0.14482,4.3862e-7,1,1
4,0.00083022,0.00083022,false,0.14482,5.1617e-7,1,1
4,0.00097701,0.00097701,false,0.14482,6.0744e-7,1,1
4,0.0011498,0.0011498,false,0.14482,7.1484e-7,1,1
4,0.001353,0.001353,false,0.14482,8.4123e-7,1,1
4,0.0015923,0.0015923,false,0.14482,9.8997e-7,1,1
4,0.0018738,0.0018738,false,0.14482,0.000001165,1,1
4,0.0022051,0.0022051,false,0.14482,0.000001371,1,1
4,0.002595,0.002595,false,0.14482,0.0000016134,1,1
4,0.0030539,0.0030539,false,0.14482,0.0000018987,1,1
4,0.0035938,0.0035938,false,0.14482,0.0000022344,1,1
4,0.0042292,0.0042292,false,0.14482,0.0000026294,1,1
4,0.004977,0.004977,false,0.14482,0.0000030943,1,1
4,0.005857,0.005857,false,0.14482,0.0000036414,1,1
4,0.0068926,0.0068926,false,0.14482,0.0000042853,1,1
4,0.0081113,0.0081113,false,0.14482,0.0000050429,1,1
4,0.0095455,0.0095455,false,0.14482,0.0000059345,1,1
4,0.011233,0.011233,false,0.14482,0.0000069838,1,1
4,0.013219,0.013219,false,0.14482,0.0000082186,1,1
4,0.015557,0.015557,false,0.14482,0.0000096717,1,1
4,0.018307,0.018307,false,0.14482,0.000011382,1,1
4,0.021544,0.021544,false,0.14482,0.000013394,1,1
4,0.025354,0.025354,false,0.14482,0.000015762,1,1
4,0.029836,0.029836,false,0.14482,0.000018549,1,1
4,0.035112,0.035112,false,0.14482,0.000021829,1,1
4,0.04132,0.04132,false,0.14482,0.000025688,1,1
4,0.048626,0.048626,false,0.14482,0.000030229,1,1
4,0.057224,0.057224,false,0.14482,0.000035573,1,1
4,0.067342,0.067342,false,0.14483,0.000041863,1,1
4,0.079248,0.079248,false,0.14483,0.000049264,1,1
4,0.09326,0.09326,false,0.14483,0.000057974,1,1
4,0.10975,0.10975,false,0.14483,0.000068223,1,1
4,0.12915,0.12915,false,0.14483,0.000080282,1,1
4,0.15199,0.15199,false,0.14484,0.000094472,1,1
4,0.17886,0.17886,false,0.14484,0.00011117,1,1
4,0.21049,0.21049,false,0.14485,0.00013082,1,1
4,0.24771,0.24771,false,0.14485,0.00015395,1,1
4,0.29151,0.29151,false,0.14486,0.00018117,1,1
4,0.34305,0.34305,false,0.14486,0.00021236,1,1
4,0.4037,0.4037,false,0.14487,0.00024988,1,1
4,0.47508,0.47508,false,0.14488,0.00029404,1,1
4,0.55908,0.55908,false,0.14489,0.00034601,1,1
4,0.65793,0.65793,false,0.1449,0.00040717,1,1
4,0.77426,0.77426,false,0.14491,0.0004774,1,1
4,0.91116,0.91116,false,0.14493,0.00056169,1,1
4,1.0723,1.0723,false,0.14495,0.00066086,1,1
4,1.2619,1.2619,false,0.14497,0.0007749,1,1
4,1.485,1.485,false,0.14499,0.0009118,1,1
4,1.7475,1.7475,false,0.14502,0.0010729,1,1
4,2.0565,2.0565,false,0.14506,0.0012582,1,1
4,2.4201,2.4201,false,0.14509,0.0014801,1,1
4,2.848,2.848,false,0.14514,0.0017354,1,1
4,3.3516,3.3516,false,0.14518,0.0020415,1,1
4,3.9442,3.9442,false,0.14524,0.0023942,1,1
4,4.6416,4.6416,false,0.14531,0.0028168,1,1
4,5.4623,5.4623,false,0.14538,0.0033038,1,1
4,6.4281,6.4281,false,0.14546,0.0038731,1,1
4,7.5646,7.5646,false,0.14556,0.00454,1,1
4,8.9022,8.9022,false,0.14567,0.0053387,1,1
4,10.476,10.476,false,0.14579,0.0062603,1,1
4,12.328,12.328,false,0.14594,0.007342,1,1
4,14.508,14.508,false,0.1461,0.0086117,1,1
4,17.074,17.074,false,0.14628,0.010063,1,1
4,20.092,20.092,false,0.14649,0.011786,1,1
4,23.645,23.645,false,0.14672,0.013808,1,1
4,27.826,27.826,false,0.14699,0.016141,1,1
4,32.745,32.745,false,0.14729,0.018923,1,1
4,38.535,38.535,false,0.14762,0.022131,1,1
4,45.349,45.349,false,0.148,0.025845,1,1
4,53.367,53.367,false,0.14843,0.030122,1,1
4,62.803,62.803,false,0.14891,0.035139,1,1
4,73.907,73.907,false,0.14944,0.040924,1,1
4,86.975,86.975,false,0.15004,0.047805,1,1
4,102.35,102.35,false,0.15071,0.055742,1,1
4,120.45,120.45,false,0.1514,0.064722,1,1
4,141.75,141.75,false,0.152,0.074933,1,1
4,166.81,166.81,false,0.15266,0.086731,1,1
4,196.3,196.3,false,0.15336,0.10055,1,1
4,231.01,231.01,false,0.15411,0.11672,1,1
4,271.86,271.86,false,0.1549,0.13537,1,1
4,319.93,319.93,false,0.1558,0.15663,1,1
4,376.49,376.49,false,0.157,0.17919,1,1
4,443.06,443.06,false,0.1583,0.20534,1,1
4,521.4,521.4,false,0.1597,0.23559,1,1
4,613.59,613.59,false,0.16118,0.27099,1,1
4,722.08,722.08,false,0.16274,0.31235,1,1
4,849.75,849.75,false,0.16445,0.35638,1,1
4,1000,1000,false,0.16648,0.39651,1,1
5,0.0001,0.0001,false,0.14108,2.8328e-8,1,1
5,0.00011768,0.00011768,false,0.14108,3.3336e-8,1,1
5,0.00013849,0.00013849,false,0.14108,3.923e-8,1,1
5,0.00016298,0.00016298,false,0.14108,4.6167e-8,1,1
5,0.00019179,0.00019179,false,0.14108,5.433e-8,1,1
5,0.0002257,0.0002257,false,0.14108,6.3936e-8,1,1
5,0.00026561,0.00026561,false,0.14108,7.524e-8,1,1
5,0.00031257,0.00031257,false,0.14108,8.8544e-8,1,1
5,0.00036784,0.00036784,false,0.14108,1.042e-7,1,1
5,0.00043288,0.00043288,false,0.14108,1.2262e-7,1,1
5,0.00050941,0.00050941,false,0.14108,1.443e-7,1,1
5,0.00059948,0.00059948,false,0.14108,1.6982e-7,1,1
5,0.00070548,0.00070548,false,0.14108,1.9984e-7,1,1
5,0.00083022,0.00083022,false,0.14108,2.3518e-7,1,1
5,0.00097701,0.00097701,false,0.14108,2.7676e-7,1,1
5,0.0011498,0.0011498,false,0.14108,3.257e-7,1,1
5,0.001353,0.001353,false,0.14108,3.8328e-7,1,1
5,0.0015923,0.0015923,false,0.14108,4.5105e-7,1,1
5,0.0018738,0.0018738,false,0.14108,5.308e-7,1,1
5,0.0022051,0.0022051,false,0.14108,6.2465e-7,1,1
5,0.002595,0.002595,false,0.14108,7.351e-7,1,1
5,0.0030539,0.0030539,false,0.14108,8.6507e-7,1,1
5,0.0035938,0.0035938,false,0.14108,0.000001018,1,1
5,0.0042292,0.0042292,false,0.14108,0.000001198,1,1
5,0.004977,0.004977,false,0.14108,0.0000014098,1,1
5,0.005857,0.005857,false,0.14108,0.0000016591,1,1
5,0.0068926,0.0068926,false,0.14108,0.0000019525,1,1
5,0.0081113,0.0081113,false,0.14108,0.0000022977,1,1
5,0.0095455,0.0095455,false,0.14108,0.0000027039,1,1
5,0.011233,0.011233,false,0.14108,0.000003182,1,1
5,0.013219,0.013219,false,0.14108,0.0000037446,1,1
5,0.015557,0.015557,false,0.14108,0.0000044067,1,1
5,0.018307,0.018307,false,0.14108,0.0000051858,1,1
5,0.021544,0.021544,false,0.14108,0.0000061027,1,1
5,0.025354,0.025354,false,0.14108,0.0000071817,1,1
5,0.029836,0.029836,false,0.14108,0.0000084514,1,1
5,0.035112,0.035112,false,0.14108,0.0000099457,1,1
5,0.04132,0.04132,false,0.14108,0.000011704,1,1
5,0.048626,0.048626,false,0.14108,0.000013774,1,1
5,0.057224,0.057224,false,0.14108,0.000016209,1,1
5,0.067342,0.067342,false,0.14108,0.000019074,1,1
5,0.079248,0.079248,false,0.14108,0.000022447,1,1
5,0.09326,0.09326,false,0.14108,0.000026415,1,1
5,0.10975,0.10975,false,0.14108,0.000031085,1,1
5,0.12915,0.12915,false,0.14109,0.000036581,1,1
5,0.15199,0.15199,false,0.14109,0.000043048,1,1
5,0.17886,0.17886,false,0.14109,0.000050658,1,1
5,0.21049,0.21049,false,0.14109,0.000059612,1,1
5,0.24771,0.24771,false,0.14109,0.00007015,1,1
5,0.29151,0.29151,false,0.1411,0.000082552,1,1
5,0.34305,0.34305,false,0.1411,0.000097146,1,1
5,0.4037,0.4037,false,0.1411,0.00011432,1,1
5,0.47508,0.47508,false,0.14111,0.000134,1,1
5,0.55908,0.55908,false,0.14111,0.00015768,1,1
5,0.65793,0.65793,false,0.14112,0.00018555,1,1
5,0.77426,0.77426,false,0.14112,0.00021834,1,1
5,0.91116,0.91116,false,0.14113,0.00025693,1,1
5,1.0723,1.0723,false,0.14114,0.00030124,1,1
5,1.2619,1.2619,false,0.14115,0.00035444,1,1
5,1.485,1.485,false,0.14116,0.00041704,1,1
5,1.7475,1.7475,false,0.14117,0.0004907,1,1
5,2.0565,2.0565,false,0.14119,0.00057538,1,1
5,2.4201,2.4201,false,0.1412,0.00067705,1,1
5,2.848,2.848,false,0.14123,0.00079669,1,1
5,3.3516,3.3516,false,0.14125,0.00093404,1,1
5,3.9442,3.9442,false,0.14128,0.0010988,1,1
5,4.6416,4.6416,false,0.14131,0.0012884,1,1
5,5.4623,5.4623,false,0.14134,0.0015158,1,1
5,6.4281,6.4281,false,0.14138,0.0017777,1,1
5,7.5646,7.5646,false,0.14143,0.002085,1,1
5,8.9022,8.9022,false,0.14148,0.002452,1,1
5,10.476,10.476,false,0.14155,0.0028742,1,1
5,12.328,12.328,false,0.14162,0.0033699,1,1
5,14.508,14.508,false,0.1417,0.0039516,1,1
5,17.074,17.074,false,0.14179,0.0046344,1,1
5,20.092,20.092,false,0.1419,0.0054359,1,1
5,23.645,23.645,false,0.14202,0.006371,1,1
5,27.826,27.826,false,0.14215,0.0074621,1,1
5,32.745,32.745,false,0.14231,0.0087433,1,1
5,38.535,38.535,false,0.14248,0.01022,1,1
5,45.349,45.349,false,0.14268,0.011982,1,1
5,53.367,53.367,false,0.1429,0.014013,1,1
5,62.803,62.803,false,0.14316,0.016369,1,1
5,73.907,73.907,false,0.14344,0.019082,1,1
5,86.975,86.975,false,0.14377,0.022263,1,1
5,102.35,102.35,false,0.14413,0.025992,1,1
5,120.45,120.45,false,0.14453,0.030292,1,1
5,141.75,141.75,false,0.14499,0.035404,1,1
5,166.81,166.81,false,0.14545,0.041226,1,1
5,196.3,196.3,false,0.1458,0.047748,1,1
5,231.01,231.01,false,0.14616,0.05528,1,1
5,271.86,271.86,false,0.14654,0.0641,1,1
5,319.93,319.93,false,0.14695,0.07442,1,1
5,376.49,376.49,false,0.14736,0.086491,1,1
5,443.06,443.06,false,0.14783,0.10019,1,1
5,521.4,521.4,false,0.14856,0.11472,1,1
5,613.59,613.59,false,0.14935,0.13155,1,1
5,722.08,722.08,false,0.15018,0.15128,1,1
5,849.75,849.75,false,0.15104,0.17437,1,1
5,1000,1000,false,0.15195,0.20068,1,1
6,0.0001,0.0001,false,0.13808,1.4913e-8,1,1
6,0.00011768,0.00011768,false,0.13808,1.7549e-8,1,1
6,0.00013849,0.00013849,false,0.13808,2.0652e-8,1,1
6,0.00016298,0.00016298,false,0.13808,2.4304e-8,1,1
6,0.00019179,0.00019179,false,0.13808,2.8601e-8,1,1
6,0.0002257,0.0002257,false,0.13808,3.3658e-8,1,1
6,0.00026561,0.00026561,false,0.13808,3.9609e-8,1,1
6,0.00031257,0.00031257,false,0.13808,4.6613e-8,1,1
6,0.00036784,0.00036784,false,0.13808,5.4854e-8,1,1
6,0.00043288,0.00043288,false,0.13808,6.4553e-8,1,1
6,0.00050941,0.00050941,false,0.13808,7.5967e-8,1,1
6,0.00059948,0.00059948,false,0.13808,8.9399e-8,1,1
6,0.00070548,0.00070548,false,0.13808,1.0521e-7,1,1
6,0.00083022,0.00083022,false,0.13808,1.2381e-7,1,1
6,0.00097701,0.00097701,false,0.13808,1.457e-7,1,1
6,0.0011498,0.0011498,false,0.13808,1.7146e-7,1,1
6,0.001353,0.001353,false,0.13808,2.0177e-7,1,1
6,0.0015923,0.0015923,false,0.13808,2.3745e-7,1,1
6,0.0018738,0.0018738,false,0.13808,2.7943e-7,1,1
6,0.0022051,0.0022051,false,0.13808,3.2884e-7,1,1
6,0.002595,0.002595,false,0.13808,3.8698e-7,1,1
6,0.0030539,0.0030539,false,0.13808,4.5541e-7,1,1
6,0.0035938,0.0035938,false,0.13808,5.3593e-7,1,1
6,0.0042292,0.0042292,false,0.13808,6.3068e-7,1,1
6,0.004977,0.004977,false,0.13808,7.4219e-7,1,1
6,0.005857,0.005857,false,0.13808,8.7342e-7,1,1
6,0.0068926,0.0068926,false,0.13808,0.0000010279,1,1
6,0.0081113,0.0081113,false,0.13808,0.0000012096,1,1
6,0.0095455,0.0095455,false,0.13808,0.0000014235,1,1
6,0.011233,0.011233,false,0.13808,0.0000016751,1,1
6,0.013219,0.013219,false,0.13808,0.0000019713,1,1
6,0.015557,0.015557,false,0.13808,0.0000023199,1,1
6,0.018307,0.018307,false,0.13808,0.00000273,1,1
6,0.021544,0.021544,false,0.13808,0.0000032127,1,1
6,0.025354,0.025354,false,0.13808,0.0000037808,1,1
6,0.029836,0.029836,false,0.13808,0.0000044492,1,1
6,0.035112,0.035112,false,0.13808,0.0000052359,1,1
6,0.04132,0.04132,false,0.13808,0.0000061616,1,1
6,0.048626,0.048626,false,0.13808,0.000007251,1,1
6,0.057224,0.057224,false,0.13808,0.000008533,1,1
6,0.067342,0.067342,false,0.13808,0.000010042,1,1
6,0.079248,0.079248,false,0.13808,0.000011817,1,1
6,0.09326,0.09326,false,0.13808,0.000013906,1,1
6,0.10975,0.10975,false,0.13808,0.000016365,1,1
6,0.12915,0.12915,false,0.13808,0.000019258,1,1
6,0.15199,0.15199,false,0.13808,0.000022663,1,1
6,0.17886,0.17886,false,0.13809,0.00002667,1,1
6,0.21049,0.21049,false,0.13809,0.000031385,1,1
6,0.24771,0.24771,false,0.13809,0.000036933,1,1
6,0.29151,0.29151,false,0.13809,0.000043461,1,1
6,0.34305,0.34305,false,0.13809,0.000051145,1,1
6,0.4037,0.4037,false,0.13809,0.000060186,1,1
6,0.47508,0.47508,false,0.13809,0.000070827,1,1
6,0.55908,0.55908,false,0.1381,0.000083345,1,1
6,0.65793,0.65793,false,0.1381,0.000098071,1,1
6,0.77426,0.77426,false,0.1381,0.00011496,1,1
6,0.91116,0.91116,false,0.13811,0.00013528,1,1
6,1.0723,1.0723,false,0.13811,0.00015919,1,1
6,1.2619,1.2619,false,0.13812,0.00018733,1,1
6,1.485,1.485,false,0.13812,0.00022043,1,1
6,1.7475,1.7475,false,0.13813,0.0002584,1,1
6,2.0565,2.0565,false,0.13814,0.00030405,1,1
6,2.4201,2.4201,false,0.13815,0.00035776,1,1
6,2.848,2.848,false,0.13816,0.00041949,1,1
6,3.3516,3.3516,false,0.13817,0.00049362,1,1
6,3.9442,3.9442,false,0.13818,0.00058085,1,1
6,4.6416,4.6416,false,0.1382,0.00068094,1,1
6,5.4623,5.4623,false,0.13822,0.00080107,1,1
6,6.4281,6.4281,false,0.13824,0.00093933,1,1
6,7.5646,7.5646,false,0.13827,0.0011052,1,1
6,8.9022,8.9022,false,0.1383,0.0012961,1,1
6,10.476,10.476,false,0.13833,0.0015251,1,1
6,12.328,12.328,false,0.13837,0.0017875,1,1
6,14.508,14.508,false,0.13842,0.0020955,1,1
6,17.074,17.074,false,0.13847,0.0024569,1,1
6,20.092,20.092,false,0.13853,0.0028899,1,1
6,23.645,23.645,false,0.13859,0.0033893,1,1
6,27.826,27.826,false,0.13867,0.0039753,1,1
6,32.745,32.745,false,0.13876,0.0046568,1,1
6,38.535,38.535,false,0.13886,0.0054398,1,1
6,45.349,45.349,false,0.13897,0.0063749,1,1
6,53.367,53.367,false,0.1391,0.0074727,1,1
6,62.803,62.803,false,0.13925,0.0087378,1,1
6,73.907,73.907,false,0.13942,0.010247,1,1
6,86.975,86.975,false,0.13961,0.011956,1,1
6,102.35,102.35,false,0.13982,0.013943,1,1
6,120.45,120.45,false,0.14006,0.016273,1,1
6,141.75,141.75,false,0.14033,0.019004,1,1
6,166.81,166.81,false,0.14064,0.022151,1,1
6,196.3,196.3,false,0.14098,0.025832,1,1
6,231.01,231.01,false,0.14125,0.030084,1,1
6,271.86,271.86,false,0.14144,0.034799,1,1
6,319.93,319.93,false,0.14164,0.04041,1,1
6,376.49,376.49,false,0.14184,0.046886,1,1
6,443.06,443.06,false,0.14203,0.054462,1,1
6,521.4,521.4,false,0.14223,0.063319,1,1
6,613.59,613.59,false,0.14252,0.073034,1,1
6,722.08,722.08,false,0.14299,0.083788,1,1
6,849.75,849.75,false,0.14347,0.09641,1,1
6,1000,1000,false,0.14396,0.11101,1,1
8,0.0001,0.0001,false,0.13163,5.4249e-9,1,1
8,0.00011768,0.00011768,false,0.13163,6.3841e-9,1,1
8,0.00013849,0.00013849,false,0.13163,7.5129e-9,1,1
8,0.00016298,0.00016298,false,0.13163,8.8412e-9,1,1
8,0.00019179,0.00019179,false,0.13163,1.0404e-8,1,1
8,0.0002257,0.0002257,false,0.13163,1.2244e-8,1,1
8,0.00026561,0.00026561,false,0.13163,1.4409e-8,1,1
8,0.00031257,0.00031257,false,0.13163,1.6957e-8,1,1
8,0.00036784,0.00036784,false,0.13163,1.9955e-8,1,1
8,0.00043288,0.00043288,false,0.13163,2.3483e-8,1,1
8,0.00050941,0.00050941,false,0.13163,2.7635e-8,1,1
8,0.00059948,0.00059948,false,0.13163,3.2521e-8,1,1
8,0.00070548,0.00070548,false,0.13163,3.8271e-8,1,1
8,0.00083022,0.00083022,false,0.13163,4.5038e-8,1,1
8,0.00097701,0.00097701,false,0.13163,5.3002e-8,1,1
8,0.0011498,0.0011498,false,0.13163,6.2373e-8,1,1
8,0.001353,0.001353,false,0.13163,7.3401e-8,1,1
8,0.0015923,0.0015923,false,0.13163,8.6379e-8,1,1
8,0.0018738,0.0018738,false,0.13163,1.0165e-7,1,1
8,0.0022051,0.0022051,false,0.13163,1.1963e-7,1,1
8,0.002595,0.002595,false,0.13163,1.4078e-7,1,1
8,0.0030539,0.0030539,false,0.13163,1.6567e-7,1,1
8,0.0035938,0.0035938,false,0.13163,1.9496e-7,1,1
8,0.0042292,0.0042292,false,0.13163,2.2943e-7,1,1
8,0.004977,0.004977,false,0.13163,2.7e-7,1,1
8,0.005857,0.005857,false,0.13163,3.1773e-7,1,1
8,0.0068926,0.0068926,false,0.13163,3.7391e-7,1,1
8,0.0081113,0.0081113,false,0.13163,4.4002e-7,1,1
8,0.0095455,0.0095455,false,0.13163,5.1782e-7,1,1
8,0.011233,0.011233,false,0.13163,6.0938e-7,1,1
8,0.013219,0.013219,false,0.13163,7.1713e-7,1,1
8,0.015557,0.015557,false,0.13163,8.4392e-7,1,1
8,0.018307,0.018307,false,0.13163,9.9314e-7,1,1
8,0.021544,0.021544,false,0.13163,0.0000011687,1,1
8,0.025354,0.025354,false,0.13163,0.0000013754,1,1
8,0.029836,0.029836,false,0.13163,0.0000016186,1,1
8,0.035112,0.035112,false,0.13163,0.0000019047,1,1
8,0.04132,0.04132,false,0.13163,0.0000022415,1,1
8,0.048626,0.048626,false,0.13163,0.0000026378,1,1
8,0.057224,0.057224,false,0.13163,0.0000031042,1,1
8,0.067342,0.067342,false,0.13163,0.000003653,1,1
8,0.079248,0.079248,false,0.13163,0.0000042989,1,1
8,0.09326,0.09326,false,0.13163,0.000005059,1,1
8,0.10975,0.10975,false,0.13163,0.0000059535,1,1
8,0.12915,0.12915,false,0.13163,0.000007006,1,1
8,0.15199,0.15199,false,0.13163,0.0000082447,1,1
8,0.17886,0.17886,false,0.13163,0.0000097023,1,1
8,0.21049,0.21049,false,0.13163,0.000011418,1,1
8,0.24771,0.24771,false,0.13163,0.000013436,1,1
8,0.29151,0.29151,false,0.13163,0.000015812,1,1
8,0.34305,0.34305,false,0.13163,0.000018607,1,1
8,0.4037,0.4037,false,0.13164,0.000021897,1,1
8,0.47508,0.47508,false,0.13164,0.000025768,1,1
8,0.55908,0.55908,false,0.13164,0.000030323,1,1
8,0.65793,0.65793,false,0.13164,0.000035684,1,1
8,0.77426,0.77426,false,0.13164,0.000041993,1,1
8,0.91116,0.91116,false,0.13164,0.000049414,1,1
8,1.0723,1.0723,false,0.13164,0.000058146,1,1
8,1.2619,1.2619,false,0.13164,0.000068157,1,1
8,1.485,1.485,false,0.13165,0.000080204,1,1
8,1.7475,1.7475,false,0.13165,0.000094381,1,1
8,2.0565,2.0565,false,0.13165,0.00011107,1,1
8,2.4201,2.4201,false,0.13165,0.00013069,1,1
8,2.848,2.848,false,0.13166,0.0001532,1,1
8,3.3516,3.3516,false,0.13166,0.00018027,1,1
8,3.9442,3.9442,false,0.13167,0.00021212,1,1
8,4.6416,4.6416,false,0.13167,0.00024961,1,1
8,5.4623,5.4623,false,0.13168,0.00029267,1,1
8,6.4281,6.4281,false,0.13169,0.00034436,1,1
8,7.5646,7.5646,false,0.1317,0.00040371,1,1
8,8.9022,8.9022,false,0.13171,0.00047497,1,1
8,10.476,10.476,false,0.13172,0.00055882,1,1
8,12.328,12.328,false,0.13174,0.00065531,1,1
8,14.508,14.508,false,0.13175,0.00077106,1,1
8,17.074,17.074,false,0.13177,0.00090412,1,1
8,20.092,20.092,false,0.1318,0.0010598,1,1
8,23.645,23.645,false,0.13182,0.0012464,1,1
8,27.826,27.826,false,0.13185,0.0014614,1,1
8,32.745,32.745,false,0.13188,0.0017138,1,1
8,38.535,38.535,false,0.13192,0.00201,1,1
8,45.349,45.349,false,0.13197,0.0023571,1,1
8,53.367,53.367,false,0.13202,0.0027609,1,1
8,62.803,62.803,false,0.13208,0.003235,1,1
8,73.907,73.907,false,0.13215,0.0037916,1,1
8,86.975,86.975,false,0.13222,0.004445,1,1
8,102.35,102.35,false,0.13231,0.0051977,1,1
8,120.45,120.45,false,0.13241,0.0060792,1,1
8,141.75,141.75,false,0.13252,0.0071061,1,1
8,166.81,166.81,false,0.13265,0.0082907,1,1
8,196.3,196.3,false,0.1328,0.0096794,1,1
8,231.01,231.01,false,0.13296,0.011307,1,1
8,271.86,271.86,false,0.13315,0.013182,1,1
8,319.93,319.93,false,0.13336,0.015412,1,1
8,376.49,376.49,false,0.1334,0.017874,1,1
8,443.06,443.06,false,0.13342,0.020746,1,1
8,521.4,521.4,false,0.13342,0.024112,1,1
8,613.59,613.59,false,0.1334,0.027994,1,1
8,722.08,722.08,false,0.13336,0.032603,1,1
8,849.75,849.75,false,0.13329,0.03784,1,1
8,1000,1000,false,0.13339,0.043583,1,1
10,0.0001,0.0001,false,0.12595,2.4785e-9,1,1
10,0.00011768,0.00011768,false,0.12595,2.9168e-9,1,1
10,0.00013849,0.00013849,false,0.12595,3.4325e-9,1,1
10,0.00016298,0.00016298,false,0.12595,4.0394e-9,1,1
10,0.00019179,0.00019179,false,0.12595,4.7536e-9,1,1
10,0.0002257,0.0002257,false,0.12595,5.5941e-9,1,1
10,0.00026561,0.00026561,false,0.12595,6.5832e-9,1,1
10,0.00031257,0.00031257,false,0.12595,7.7472e-9,1,1
10,0.00036784,0.00036784,false,0.12595,9.117e-9,1,1
10,0.00043288,0.00043288,false,0.12595,1.0729e-8,1,1
10,0.00050941,0.00050941,false,0.12595,1.2626e-8,1,1
10,0.00059948,0.00059948,false,0.12595,1.4858e-8,1,1
10,0.00070548,0.00070548,false,0.12595,1.7486e-8,1,1
10,0.00083022,0.00083022,false,0.12595,2.0577e-8,1,1
10,0.00097701,0.00097701,false,0.12595,2.4215e-8,1,1
10,0.0011498,0.0011498,false,0.12595,2.8497e-8,1,1
10,0.001353,0.001353,false,0.12595,3.3536e-8,1,1
10,0.0015923,0.0015923,false,0.12595,3.9465e-8,1,1
10,0.0018738,0.0018738,false,0.12595,4.6443e-8,1,1
10,0.0022051,0.0022051,false,0.12595,5.4655e-8,1,1
